episode,episode_reward,path_length,jammed_steps,total_latency,avg_bandwidth,avg_pdr
1324,-0.2827662135504604,3,1,0.7272719461104491,1.0,1.0
1325,-47.515484698451395,127,0,31.121957510122073,1.0,1.0
1326,-8.766565676580587,27,0,5.983028519636584,1.0,1.0
1327,1.503071634935803,2,0,0.47122808967024865,1.0,1.0
1328,-7.6126322110456695,33,0,7.191543440091938,1.0,1.0
1329,1.526982070396928,3,0,0.7728982101385504,1.0,1.0
1330,1.9221981709781644,4,0,0.9607024191912341,1.0,1.0
1331,0.7301839837362732,2,1,0.4683445685786581,1.0,1.0
1332,1.31,1,0,0.2583932509325333,1.0,1.0
1333,1.174776593871815,2,0,0.47807294492527086,1.0,1.0
1334,1.8689455877573544,4,0,0.9587113970274541,1.0,1.0
1335,-13.031887854540122,39,3,9.68031554359241,1.0,1.0
1336,1.2156377191470016,2,0,0.44805812501445175,1.0,1.0
1337,-19.004994465498246,57,1,14.893916618069209,1.0,1.0
1338,-108.18306004856993,313,0,71.9948540927173,1.0,1.0
1339,-0.4830935655323658,5,0,1.339695486116283,1.0,1.0
1340,-11.20982998952103,36,0,9.271145862868842,1.0,1.0
1341,-189.95838992683233,500,0,122.46299308672081,1.0,1.0
1342,1.2321291333449307,2,0,0.47870966135264154,1.0,1.0
1343,1.466640437450388,4,0,1.0041066638093834,1.0,1.0
1344,1.7999946939886409,4,0,1.0313216628120532,1.0,1.0
1345,1.739218067873532,5,0,1.2241803364449013,1.0,1.0
1346,1.4870290463202278,3,0,0.7172572337130144,1.0,1.0
1347,-25.314865938262166,60,0,14.564032176019557,1.0,1.0
1348,0.7402615116122272,3,1,0.7192008958797523,1.0,1.0
1349,1.532395160442449,5,0,1.2007557520618142,1.0,1.0
1350,-66.62014014263363,176,1,40.05867486685664,1.0,1.0
1351,1.8377979370338877,4,0,1.083701233754786,1.0,1.0
1352,0.9388164979400404,3,1,0.6617641938339149,1.0,1.0
1353,1.2747508291467002,2,0,0.5329458284481785,1.0,1.0
1354,-8.829543343841681,30,1,6.9132032494586335,1.0,1.0
1355,1.326354511711724,3,0,0.7078527540884926,1.0,1.0
1356,-48.76750225717623,134,2,32.774022035024664,1.0,1.0
1357,1.3539658422829826,3,0,0.7209525561816414,1.0,1.0
1358,1.5013960393215984,3,0,0.7299809290329078,1.0,1.0
1359,1.5660574276643804,2,0,0.5049045885955816,1.0,1.0
1360,-16.47956629679727,48,0,11.410572390928317,1.0,1.0
1361,0.5037700060146428,1,1,0.2495329178319613,1.0,1.0
1362,1.013202108222099,4,1,0.9467429369396652,1.0,1.0
1363,-16.28004358332366,43,2,9.326218418725801,1.0,1.0
1364,1.01,1,0,0.24877732556714802,1.0,1.0
1365,1.702090471331698,3,0,0.6100033279915277,1.0,1.0
1366,0.5548378081200475,3,0,0.7428481155405118,1.0,1.0
1367,1.4686148394453946,3,0,0.6775081994759711,1.0,1.0
1368,-25.94856746004861,39,20,9.646140455409663,1.0,1.0
1369,1.2906202780512168,1,0,0.23841942618297426,1.0,1.0
1370,0.2415720116296759,3,0,0.6819375212151755,1.0,1.0
1371,-19.093313157409348,66,0,15.269551079129446,1.0,1.0
1372,1.2430451132883236,2,0,0.4747288275215108,1.0,1.0
1373,-25.096038624635188,71,0,15.8870046129065,1.0,1.0
1374,-22.399972118884097,67,0,15.152020821323847,1.0,1.0
1375,0.7558214592831165,2,1,0.4913743663121587,1.0,1.0
1376,1.2024417640041871,2,0,0.49692951608991776,1.0,1.0
1377,1.7655287072112769,3,0,0.7378495504227148,1.0,1.0
1378,0.7682326811170175,2,1,0.5191793970394587,1.0,1.0
1379,1.7266665341489742,3,0,0.6734595823225238,1.0,1.0
1380,0.9734505541029257,3,1,0.7233350459304029,1.0,1.0
1381,0.7577664360476414,4,1,0.9716399100969568,1.0,1.0
1382,0.5474757562976467,3,0,0.6996263765518205,1.0,1.0
1383,1.5014603067826107,3,0,0.7330910772952719,1.0,1.0
1384,1.7333533044591025,3,0,0.6876241692257935,1.0,1.0
1385,0.34036627055354296,6,1,1.409946862654953,1.0,1.0
1386,-18.611484058256092,29,15,6.6201025721362585,1.0,1.0
1387,-54.50180205688972,138,0,33.57655373279617,1.0,1.0
1388,1.4415102469511993,5,0,1.1660393725754925,1.0,1.0
1389,2.2281496322205134,5,0,1.2136993498525301,1.0,1.0
1390,0.4933191806841557,3,2,0.7517908313856142,1.0,1.0
1391,1.9979567756053196,4,0,0.9619559152367803,1.0,1.0
1392,-29.257966074228655,81,2,18.969798318065994,1.0,1.0
1393,1.466418580166275,4,0,0.9473928784882941,1.0,1.0
1394,0.9789885024493121,1,0,0.2535013784802286,1.0,1.0
1395,1.1969974741137803,2,0,0.5228889210527143,1.0,1.0
1396,0.49766633266617766,4,0,0.9878918918285857,1.0,1.0
1397,0.7053492344760879,5,0,1.2058959815877262,1.0,1.0
1398,0.9924929811451455,3,1,0.6850400418579424,1.0,1.0
1399,-196.27710532538197,481,29,109.97990597891403,1.0,1.0
1400,1.4540592248790607,3,0,0.6750976561443314,1.0,1.0
1401,1.31,1,0,0.24193954660199873,1.0,1.0
1402,1.768945616783356,3,0,0.7280807594636747,1.0,1.0
1403,1.7765140683802756,3,0,0.7102378338692319,1.0,1.0
1404,1.6623687052019518,4,0,0.9828296339222553,1.0,1.0
1405,-14.398116856888926,44,0,8.205460242106316,1.0,1.0
1406,-33.77626643049224,84,0,23.522120163548923,1.0,1.0
1407,0.749303014140975,6,0,1.5003201583866808,1.0,1.0
1408,-27.653539596980938,74,0,16.37237669090313,1.0,1.0
1409,1.4529732581789465,3,0,0.7315917629692119,1.0,1.0
1410,-13.771075237991681,33,1,7.6871137992785,1.0,1.0
1411,1.3750309787069992,3,0,0.6982950805422248,1.0,1.0
1412,0.23794049418491847,5,1,1.186373001451417,1.0,1.0
1413,-5.7320986042733075,19,0,4.762139150185843,1.0,1.0
1414,0.9865614798811473,3,1,0.7269531823442039,1.0,1.0
1415,-0.23477760094443645,6,0,1.5098297825659128,1.0,1.0
1416,-19.030084277178567,45,1,10.660675519715928,1.0,1.0
1417,1.5638872960549466,2,0,0.5023120325673299,1.0,1.0
1418,-0.794037501046605,9,0,2.1250817418380312,1.0,1.0
1419,0.9868219042870949,3,1,0.7294148967368934,1.0,1.0
1420,-1.5252112435101843,7,3,1.7082607414013222,1.0,1.0
1421,0.8872120289599481,3,1,0.632685428792354,1.0,1.0
1422,-4.403557794349081,19,0,4.141674434922965,1.0,1.0
1423,1.4147337915795717,3,0,0.6577584669693177,1.0,1.0
1424,1.5551043881069921,2,0,0.4962259379607826,1.0,1.0
1425,0.6270118870307944,4,0,0.9848590410357976,1.0,1.0
1426,1.7003180325391374,5,0,1.1888954231977324,1.0,1.0
1427,-2.0655720123760215,14,0,3.0926671083872908,1.0,1.0
1428,-146.24428293809524,387,0,87.26445112117399,1.0,1.0
1429,1.6098577116016197,4,0,0.8107987097715915,1.0,1.0
1430,-151.35556665491504,412,0,105.15756589074505,1.0,1.0
1431,-182.05094553351006,500,0,134.6279355157414,1.0,1.0
1432,1.0009366820043917,1,0,0.21870881059189448,1.0,1.0
1433,1.81128015026776,3,0,0.7456419733320714,1.0,1.0
1434,-17.93320918301693,57,0,13.84642509878165,1.0,1.0
1435,1.7569645030494696,3,0,0.7137634165488798,1.0,1.0
1436,1.2307570105260828,2,0,0.48230169524683353,1.0,1.0
1437,0.726775975602379,4,2,0.9231949515032651,1.0,1.0
1438,-31.800776320811863,94,0,21.549133730120573,1.0,1.0
1439,-120.40216845033441,328,0,81.1598155620911,1.0,1.0
1440,-214.30554352709262,500,31,108.24442925883133,1.0,1.0
1441,-6.740220212118692,21,1,4.496397863124584,1.0,1.0
1442,-190.95241130931177,500,0,116.4914134732951,1.0,1.0
1443,-124.17961793919646,346,0,91.59003377981176,1.0,1.0
1444,-19.952170655887176,51,4,12.780869066658555,1.0,1.0
1445,0.648183968023077,4,2,0.9052870873309058,1.0,1.0
1446,-32.94225869716257,74,0,17.36054439615124,1.0,1.0
1447,-18.84389702784676,44,7,10.17054057106755,1.0,1.0
1448,1.31,1,0,0.27151113612219463,1.0,1.0
1449,0.7501950406039549,2,1,0.5026021033860366,1.0,1.0
1450,1.7715146867366318,4,0,0.9918540951943795,1.0,1.0
1451,1.0218067268073814,2,0,0.47717495750168537,1.0,1.0
1452,-17.73861202082486,48,0,11.045471073555081,1.0,1.0
1453,1.686168012727411,3,0,0.721892363982372,1.0,1.0
1454,-33.39404497189013,57,21,14.59578297214438,1.0,1.0
1455,1.7911713704654675,3,0,0.7468657051123067,1.0,1.0
1456,-13.57012051351657,41,0,9.9847474129978,1.0,1.0
1457,1.7558498957397797,3,0,0.7047853304086829,1.0,1.0
1458,1.5355255794842924,3,0,0.7665599206209486,1.0,1.0
1459,1.9532283091022247,4,0,0.8531901054771405,1.0,1.0
1460,1.6901801790462405,4,0,0.9282691092132234,1.0,1.0
1461,1.6751449227132431,4,0,0.9099081455984583,1.0,1.0
1462,1.5449280711354423,2,0,0.4820320515772797,1.0,1.0
1463,0.9865009949999699,3,1,0.8085648838745872,1.0,1.0
1464,-201.62132296572332,500,0,121.74084910296595,1.0,1.0
1465,-49.61585204762212,136,1,33.733119191180094,1.0,1.0
1466,-18.194755985113083,57,0,15.871058459397766,1.0,1.0
1467,1.01,1,0,0.22386810823613795,1.0,1.0
1468,1.5012399920413997,4,0,0.955872163974187,1.0,1.0
1469,0.9481104197277267,6,0,1.4408949056039881,1.0,1.0
1470,-1.183736939519162,8,4,2.0175079875308386,1.0,1.0
1471,0.4451310331432278,3,2,0.6908043854039483,1.0,1.0
1472,-4.585080775693134,23,0,5.820006087235449,1.0,1.0
1473,0.8232757709131029,4,0,0.9696488826865316,1.0,1.0
1474,1.8065169423813021,3,0,0.7631571348768968,1.0,1.0
1475,0.721498917315492,5,0,1.1693850731228819,1.0,1.0
1476,-189.2949877844094,500,0,120.63198202148297,1.0,1.0
1477,1.2229141163554171,2,0,0.5179544393335103,1.0,1.0
1478,1.43488277113098,4,0,0.9513264799533885,1.0,1.0
1479,0.5127287180800327,4,0,0.9891779051359061,1.0,1.0
1480,1.5155373807302392,3,0,0.7660316762018514,1.0,1.0
1481,0.23832151742486707,5,1,1.169752071668893,1.0,1.0
1482,0.012977633352295737,5,1,1.2103638159131787,1.0,1.0
1483,1.7020609127108433,4,0,0.9634973147082627,1.0,1.0
1484,1.4254543117272247,3,0,0.7447360429568579,1.0,1.0
1485,1.250006453471274,2,0,0.4549943837774187,1.0,1.0
1486,-180.5203926422465,500,0,119.75134879685571,1.0,1.0
1487,1.6688924000991379,4,0,0.8787078784401509,1.0,1.0
1488,1.0080513219424738,1,0,0.23614433571914506,1.0,1.0
1489,1.01,1,0,0.23266762877563996,1.0,1.0
1490,-43.81500127577492,97,3,23.057673207578276,1.0,1.0
1491,0.9245803688224812,3,1,0.6746097902881564,1.0,1.0
1492,-15.039967869204084,39,0,9.450434189448835,1.0,1.0
1493,-15.888930671571272,47,0,10.838922301629044,1.0,1.0
1494,0.6871196515153462,5,0,1.1340833089641966,1.0,1.0
1495,1.8983963306563831,4,0,0.9701429103224245,1.0,1.0
1496,1.4542526695168712,3,0,0.7199772950057359,1.0,1.0
1497,-5.871861284029187,23,0,5.2717023277900905,1.0,1.0
1498,2.027810541281367,5,0,1.1789358766806735,1.0,1.0
1499,-100.01488679302751,257,2,54.042945780749,1.0,1.0
1500,-198.78334137425213,500,0,118.56467397489351,1.0,1.0
1501,1.4289185335108927,3,0,0.6806357857548309,1.0,1.0
1502,-180.09074195286482,500,0,108.34960696991023,1.0,1.0
1503,0.6901939594688297,5,0,1.1150707104935975,1.0,1.0
1504,1.01,1,0,0.2448087295876026,1.0,1.0
1505,0.4656405676832166,3,2,0.727051786126145,1.0,1.0
1506,1.2763866394218146,2,0,0.5424489139912754,1.0,1.0
1507,1.4447055260780244,3,0,0.7486693520553758,1.0,1.0
1508,1.9821340646140104,4,0,0.9617429677568632,1.0,1.0
1509,0.2304363996087243,2,2,0.48561783545076975,1.0,1.0
1510,-20.264025918725128,59,0,12.005444989330067,1.0,1.0
1511,-94.13330770669234,201,0,41.31944418575852,1.0,1.0
1512,1.491821668024612,3,0,0.7403858884772069,1.0,1.0
1513,0.9345019762965854,3,1,0.6852763521038325,1.0,1.0
1514,0.7727534732097201,4,2,1.0189182449694396,1.0,1.0
1515,1.4827434422148613,3,0,0.7075967497733051,1.0,1.0
1516,-9.057084804261741,28,0,6.397622914795406,1.0,1.0
1517,1.2319744608811016,2,0,0.47785585599589386,1.0,1.0
1518,0.437151438969539,4,0,0.949069831749725,1.0,1.0
1519,-14.892693442948113,44,0,10.256268798217366,1.0,1.0
1520,0.4629252120263501,4,2,0.8416727181205818,1.0,1.0
1521,1.01,1,0,0.22423631373006242,1.0,1.0
1522,1.477696389141847,3,0,0.7425588602011957,1.0,1.0
1523,0.2692750756416662,2,2,0.501197210633635,1.0,1.0
1524,2.036159124415332,4,0,1.0025092472407147,1.0,1.0
1525,2.010330509773373,5,0,0.9989716339530652,1.0,1.0
1526,1.2231050983010163,2,0,0.45595057407344847,1.0,1.0
1527,0.7282280853414141,2,1,0.4282196885986841,1.0,1.0
1528,1.4835625826464411,3,0,0.7214069591426258,1.0,1.0
1529,1.5586970697749067,2,0,0.47660347003618964,1.0,1.0
1530,-13.026221316305813,33,0,7.948531176807654,1.0,1.0
1531,1.4691036925500982,3,0,0.6897221332460187,1.0,1.0
1532,0.4514080875558756,4,0,0.985906492494764,1.0,1.0
1533,-196.74615654073344,500,6,104.37320608488152,1.0,1.0
1534,0.045102700937014406,3,3,0.788419572109252,1.0,1.0
1535,1.01,1,0,0.25579779779051803,1.0,1.0
1536,1.6206253846571146,4,0,0.8695765666288291,1.0,1.0
1537,1.2495533717380924,2,0,0.46550189898823185,1.0,1.0
1538,1.7733559727464527,4,0,1.0346303788678823,1.0,1.0
1539,1.2640353482546092,2,0,0.5108787351667299,1.0,1.0
1540,1.257031187629897,2,0,0.4850410218839135,1.0,1.0
1541,-35.50997801848481,102,0,28.15611811478234,1.0,1.0
1542,-0.01600639899152312,4,1,0.9556221944208172,1.0,1.0
1543,-2.929074871355305,16,0,3.9140860103359016,1.0,1.0
1544,-5.975325551903145,23,0,5.586980805285314,1.0,1.0
1545,1.663721218446283,4,0,0.8966076318443695,1.0,1.0
1546,1.2634210845481304,2,0,0.49668038431850037,1.0,1.0
1547,1.4610896749150377,3,0,0.6881392865566722,1.0,1.0
1548,-29.141303265350132,84,1,21.03162447591028,1.0,1.0
1549,-26.950335626244886,56,16,14.075145908096667,1.0,1.0
1550,1.4756769348952492,3,0,0.7194093397863546,1.0,1.0
1551,1.4082313742837576,4,0,1.0284539033679994,1.0,1.0
1552,1.0014970591870638,4,1,0.955565500791481,1.0,1.0
1553,-3.585569632246626,17,0,4.607854335534482,1.0,1.0
1554,-0.2275861508007242,5,0,1.1610038386563213,1.0,1.0
1555,0.6428111581468785,2,1,0.4065213873509813,1.0,1.0
1556,1.4339620903264327,3,0,0.7300626562927217,1.0,1.0
1557,-3.3644984098206407,13,0,3.5117580581325267,1.0,1.0
1558,-189.37532232688392,500,0,120.06599915235135,1.0,1.0
1559,1.2492491370991374,2,0,0.48185775382946505,1.0,1.0
1560,-23.08863282140891,67,0,15.142600166866861,1.0,1.0
1561,1.31,1,0,0.2565982424229633,1.0,1.0
1562,1.4650337366944317,3,0,0.7101165526938147,1.0,1.0
1563,0.7531239949611344,4,0,0.8506781689014249,1.0,1.0
1564,1.5490557311340254,2,0,0.5005673703046359,1.0,1.0
1565,0.9550969405641379,3,1,0.6950575593703219,1.0,1.0
1566,0.7833172187767354,2,1,0.5038807252265822,1.0,1.0
1567,1.2769461337179013,2,0,0.5339908450188308,1.0,1.0
1568,-7.342569927791455,21,0,5.203932780917631,1.0,1.0
1569,-8.386031492695382,26,0,6.5755990479930535,1.0,1.0
1570,-0.3045099416707646,6,0,1.3938868175183399,1.0,1.0
1571,1.1232455092044382,2,0,0.4841259292872109,1.0,1.0
1572,0.94752733830805,5,0,1.0939947313035268,1.0,1.0
1573,1.2112763941578526,2,0,0.42160812001423986,1.0,1.0
1574,2.189350169688333,5,0,1.2647804128315994,1.0,1.0
1575,-70.80550621642016,135,43,28.972187188778395,1.0,1.0
1576,1.2240296500486647,1,0,0.22795627805111596,1.0,1.0
1577,0.9866435660354473,4,1,0.9137600426379517,1.0,1.0
1578,0.4622151724540804,1,1,0.251941642583787,1.0,1.0
1579,-80.44217961266295,150,42,32.277644227722995,1.0,1.0
1580,1.1658403511766133,2,0,0.4014684058077129,1.0,1.0
1581,1.529791519492084,2,0,0.49177410988179526,1.0,1.0
1582,-8.618587701867435,29,0,6.32405863302397,1.0,1.0
1583,1.31,1,0,0.21988513867003762,1.0,1.0
1584,0.5323232879563955,5,0,1.2685251996798557,1.0,1.0
1585,-54.08537412762898,74,57,18.638581909042845,1.0,1.0
1586,1.0236826202325249,3,1,0.7368988056633693,1.0,1.0
1587,-183.32428131044983,500,0,133.45291718036725,1.0,1.0
1588,1.4804391475374676,3,0,0.6900549521511559,1.0,1.0
1589,1.7473763805928493,4,0,1.0082169149956013,1.0,1.0
1590,-7.883500129407482,23,0,5.113710141896961,1.0,1.0
1591,2.2256068233532353,5,0,1.1819164724708524,1.0,1.0
1592,-193.66415517937335,500,0,112.9821147930835,1.0,1.0
1593,1.2291615372286824,2,0,0.4498075816236247,1.0,1.0
1594,1.459506285646292,3,0,0.7758837961806075,1.0,1.0
1595,0.6880976441730093,4,2,0.9328133927567406,1.0,1.0
1596,-8.290847419742684,29,0,7.211677347258852,1.0,1.0
1597,1.1561987509454856,5,1,1.1960230463263546,1.0,1.0
1598,0.6999997670770376,4,2,0.9783426325683626,1.0,1.0
1599,1.5286821607175085,4,0,0.9565788481169848,1.0,1.0
1600,-39.287180550475256,88,0,23.043268153878117,1.0,1.0
1601,-14.73195778561474,46,0,11.610840060137964,1.0,1.0
1602,1.00124446431977,3,1,0.736656731109641,1.0,1.0
1603,1.4104890755529744,3,0,0.6732081093536542,1.0,1.0
1604,0.9111953449222572,3,1,0.7131740383411183,1.0,1.0
1605,1.7583066210249618,3,0,0.6861351655246644,1.0,1.0
1606,1.3724958308504358,3,0,0.6424685489289238,1.0,1.0
1607,1.9903508624154984,4,0,0.9457462333897731,1.0,1.0
1608,1.5388401944247518,2,0,0.4571291217505614,1.0,1.0
1609,-190.82821086640033,500,0,124.60899428798874,1.0,1.0
1610,1.0000538458832358,4,1,1.0191842518796888,1.0,1.0
1611,1.5916182368139569,4,0,0.8306892185264357,1.0,1.0
1612,0.7833894517807122,2,1,0.5332070142999299,1.0,1.0
1613,1.1573559877150421,3,0,0.6666749634656328,1.0,1.0
1614,0.6382193785719973,5,0,1.2645994244959944,1.0,1.0
1615,-16.674334948419915,54,0,13.419614945973388,1.0,1.0
1616,-23.56332934676836,68,0,16.006918954051518,1.0,1.0
1617,1.701828338590904,4,0,0.9484298284744258,1.0,1.0
1618,1.4051917912973568,3,0,0.6385718227289995,1.0,1.0
1619,0.47091365047389644,4,0,0.9607719176787237,1.0,1.0
1620,1.557559639093503,2,0,0.5227748149281888,1.0,1.0
1621,1.7769331639350934,3,0,0.7172663931487924,1.0,1.0
1622,1.774520608520802,3,0,0.7450587405502116,1.0,1.0
1623,-2.4836790903302965,12,0,2.8585132732776515,1.0,1.0
1624,1.564717448428085,2,0,0.5107861636326604,1.0,1.0
1625,1.566438944045962,2,0,0.5133052986085402,1.0,1.0
1626,1.7758788405691557,3,0,0.7137394405048272,1.0,1.0
1627,0.6157346968187188,5,0,1.0893218519669348,1.0,1.0
1628,1.4746450385372174,3,0,0.732178110314383,1.0,1.0
1629,-7.056593628835644,25,0,5.641036666488022,1.0,1.0
1630,0.4753001968298803,6,0,1.327170011697111,1.0,1.0
1631,-41.91572618813731,101,0,23.24649392578271,1.0,1.0
1632,1.5414664102437552,4,0,1.019254932179751,1.0,1.0
1633,-15.276111121756491,39,0,9.575454118982803,1.0,1.0
1634,1.785889283013248,3,0,0.7134846968327502,1.0,1.0
1635,1.560527183169289,2,0,0.5139387012247589,1.0,1.0
1636,-13.142391832617657,42,1,10.405881734977424,1.0,1.0
1637,1.7516282922788218,5,0,1.1298154725205511,1.0,1.0
1638,1.5633235409309276,2,0,0.485548679974663,1.0,1.0
1639,-0.043975813192358326,4,3,0.8875301567213687,1.0,1.0
1640,1.622058263135839,4,0,1.0415412714171413,1.0,1.0
1641,1.2686176444816788,2,0,0.5156326232833824,1.0,1.0
1642,1.4748377724697865,3,0,0.6938308823224397,1.0,1.0
1643,1.5192511781206746,3,0,0.7780727744374802,1.0,1.0
1644,1.0023566244434003,1,0,0.22737444233341758,1.0,1.0
1645,1.7192768689792008,5,0,1.1777131478963088,1.0,1.0
1646,1.3801335741882637,4,0,0.9442026086447717,1.0,1.0
1647,-21.461022991232298,48,0,11.228551998587994,1.0,1.0
1648,-47.69279535240403,105,1,24.305881417630655,1.0,1.0
1649,1.782442398634303,3,0,0.7082447344043266,1.0,1.0
1650,-26.00692406632221,75,0,17.145971545222206,1.0,1.0
1651,1.01,1,0,0.2457729140941438,1.0,1.0
1652,1.6095471103141996,5,0,1.2206657489934538,1.0,1.0
1653,0.9017734880103565,3,1,0.7325858166246466,1.0,1.0
1654,-5.001719206463048,20,1,4.291297373788987,1.0,1.0
1655,-11.988188092699684,31,0,7.676783013518974,1.0,1.0
1656,1.2680956121857356,2,0,0.4963989046537317,1.0,1.0
1657,1.0130717578990303,4,1,0.9397752561826194,1.0,1.0
1658,1.9173507956971887,4,0,0.9471485859153241,1.0,1.0
1659,1.166839388346138,1,0,0.2457158656968356,1.0,1.0
1660,0.7214820366578378,6,0,1.371082755587712,1.0,1.0
1661,0.49416820789280913,1,1,0.19901654004065042,1.0,1.0
1662,-2.5060309410137576,11,0,2.7357318827587087,1.0,1.0
1663,1.0292752098388644,5,0,1.2003748136130987,1.0,1.0
1664,1.2240909253481922,2,0,0.4814620402950111,1.0,1.0
1665,1.6304381734785176,4,0,0.9359228017248862,1.0,1.0
1666,1.7556718335985981,4,0,0.9991770123172219,1.0,1.0
1667,1.2774503949833789,2,0,0.5344719622479552,1.0,1.0
1668,1.31,1,0,0.28307054074666127,1.0,1.0
1669,-39.88429272624764,116,0,29.68954567938806,1.0,1.0
1670,-8.244322956868237,34,0,8.721888016569299,1.0,1.0
1671,1.2072060403332223,3,0,0.706927518029824,1.0,1.0
1672,1.4275412272317434,3,0,0.6635506585199726,1.0,1.0
1673,1.4479965692604542,3,0,0.8058176955519865,1.0,1.0
1674,0.601374182048072,2,1,0.4762067242984075,1.0,1.0
1675,1.01,1,0,0.2617319976619984,1.0,1.0
1676,-4.28538060047258,19,0,4.619826788485601,1.0,1.0
1677,1.7814731681178508,6,0,1.3960539830683958,1.0,1.0
1678,0.4956805598548103,4,0,0.9562148378535503,1.0,1.0
1679,1.4207830366025427,3,0,0.7781168036225871,1.0,1.0
1680,0.914323801545576,4,1,0.9383454742334095,1.0,1.0
1681,1.01,1,0,0.20517112540704913,1.0,1.0
1682,0.4603336888208116,4,0,0.9056818634205084,1.0,1.0
1683,1.7136935034184075,4,0,0.9766714771211995,1.0,1.0
1684,0.23917356535080747,3,0,0.688389048538352,1.0,1.0
1685,-31.431051361347308,89,0,19.220017479290718,1.0,1.0
1686,1.0003422519738137,1,0,0.25088498635925993,1.0,1.0
1687,-0.2602541093469657,3,1,0.8132528087586768,1.0,1.0
1688,1.4528235762623418,3,0,0.7082390011026303,1.0,1.0
1689,0.15344812623910975,5,1,1.1878633201801083,1.0,1.0
1690,0.927523313606445,5,0,1.1609867354897818,1.0,1.0
1691,1.7803256661315614,3,0,0.7431969222282662,1.0,1.0
1692,1.7404276547987074,4,0,0.9176521474085573,1.0,1.0
1693,-20.16775194019297,41,8,9.133152335208962,1.0,1.0
1694,-10.579341810648431,22,11,5.777805958687366,1.0,1.0
1695,1.4465893261161336,3,0,0.6483356108494495,1.0,1.0
1696,1.2228768019900291,4,1,0.9378885713460987,1.0,1.0
1697,1.532266825229375,3,0,0.7933970488900558,1.0,1.0
1698,0.2156716115163838,5,1,1.2477061752033978,1.0,1.0
1699,1.7012707914496912,4,0,0.9905364718009657,1.0,1.0
1700,1.5123173233667746,3,0,0.760269694419596,1.0,1.0
1701,1.7929732327513102,3,0,0.7202240254114904,1.0,1.0
1702,1.7624754607729751,4,0,0.8295511103298239,1.0,1.0
1703,-14.002438151183338,43,1,10.728384000572936,1.0,1.0
1704,-151.1811566167159,411,0,94.53852111184491,1.0,1.0
1705,-4.367440263253991,15,0,3.7952520721424836,1.0,1.0
1706,-205.14824160766682,500,1,115.94981036977524,1.0,1.0
1707,1.7978841591270571,4,0,0.9416700647019725,1.0,1.0
1708,-11.006067323532314,34,0,8.279028739338631,1.0,1.0
1709,1.9615555571062413,5,0,1.150819869074143,1.0,1.0
1710,0.21587440352190845,3,0,0.6851333903329799,1.0,1.0
1711,2.0069174506535195,4,0,0.9861330736232364,1.0,1.0
1712,1.3015165040592878,1,0,0.24046947917675232,1.0,1.0
1713,-1.611756357608409,10,0,2.384171899904383,1.0,1.0
1714,0.8945233031591814,3,1,0.6217787510059072,1.0,1.0
1715,1.4751623420160405,3,0,0.702188960988047,1.0,1.0
1716,0.2213363186352577,6,1,1.3971749389920594,1.0,1.0
1717,1.6752629253450286,4,0,0.8905958412927365,1.0,1.0
1718,-206.55685109555532,500,0,111.27921717200651,1.0,1.0
1719,-0.009508319319372016,5,1,1.2065988833666395,1.0,1.0
1720,0.7290344315622042,6,0,1.3983699035380857,1.0,1.0
1721,1.7186334910857535,4,0,1.0179960470003127,1.0,1.0
1722,-0.8497653798015533,7,3,1.5402953828976576,1.0,1.0
1723,1.5576345401509233,2,0,0.5103808418427762,1.0,1.0
1724,1.5203407915629696,3,0,0.7685537598675387,1.0,1.0
1725,-48.631043733982295,96,31,21.197854720408706,1.0,1.0
1726,-158.5617455296681,431,0,106.69525296826575,1.0,1.0
1727,1.4072017341559535,3,0,0.6952449166272048,1.0,1.0
1728,-16.416371114800707,46,0,10.188608234776737,1.0,1.0
1729,0.5416087954354709,4,0,1.054360684786131,1.0,1.0
1730,-16.506479280029442,52,0,13.17512535972862,1.0,1.0
1731,-16.562612682736653,44,0,9.961298115836932,1.0,1.0
1732,1.7282413443198803,3,0,0.7021156722539403,1.0,1.0
1733,1.692086778226489,5,0,1.1390540805042781,1.0,1.0
1734,0.4781681344306964,1,1,0.25961351170439384,1.0,1.0
1735,1.2120867686745838,2,0,0.46212388435463414,1.0,1.0
1736,1.01,1,0,0.23284226055644047,1.0,1.0
1737,1.469561604785096,3,0,0.7725302888794738,1.0,1.0
1738,-0.3050684186500424,3,3,0.6767672505554421,1.0,1.0
1739,1.179621946858776,4,1,0.9084390828266002,1.0,1.0
1740,1.31,1,0,0.23355973600920776,1.0,1.0
1741,1.752994364402133,4,0,1.0016548201307913,1.0,1.0
1742,-32.20004331834226,87,2,21.057919127066867,1.0,1.0
1743,0.7408400252020011,3,1,0.6974892785100608,1.0,1.0
1744,1.217591257484426,2,0,0.4204846850570972,1.0,1.0
1745,-33.245369982193445,75,0,18.205218284533295,1.0,1.0
1746,1.238677786883783,2,0,0.516179576888835,1.0,1.0
1747,1.31,1,0,0.2107104767986073,1.0,1.0
1748,-169.19637530283208,396,1,94.06877805846116,1.0,1.0
1749,0.26362013650118565,3,0,0.7032456830236837,1.0,1.0
1750,-169.326484581328,500,0,121.00963447066935,1.0,1.0
1751,1.5458539774330595,2,0,0.4732837866439414,1.0,1.0
1752,1.8859983757111567,5,0,1.1101161020439303,1.0,1.0
1753,1.9428217321636059,4,0,0.9275579813190687,1.0,1.0
1754,1.008530762789695,1,0,0.24648446796934945,1.0,1.0
