episode,Multi-Agent_GCN_DT_50_agents_reward,Multi-Agent_GCN_DT_50_agents_path_length,Multi-Agent_GCN_DT_50_agents_jammed_steps,Multi-Agent_GCN_DT_50_agents_latency,GCN_Baseline_4_features_reward,GCN_Baseline_4_features_path_length,GCN_Baseline_4_features_jammed_steps,GCN_Baseline_4_features_latency
982,1.0170285316557086,6,0,1.554654658616681,1.4962613502632118,3,0,0.7500451695511404
983,1.5158014009858278,3,0,0.7376851155454649,-305.6192868765502,500,250,129.38256118038456
984,1.974897171760187,4,0,0.8679701980908421,-108.09447220251373,303,0,74.75370824582775
985,1.31,1,0,0.23814369916245834,0.6502625817742178,5,0,1.1988799519554494
986,-3.4182147882546356,14,0,3.7660245096783864,-7.823381195739908,23,2,5.474636998243057
987,-22.677561062647175,60,0,13.862082519748311,0.48129688898856604,4,0,0.9451789731939139
988,-1.4614379705384082,5,4,1.2647362428379894,1.502445319891088,3,0,0.726795865011373
989,1.4687867682744427,4,0,0.857153841306225,1.4249531800449167,3,0,0.727582434779232
990,-12.10605379305102,30,3,7.225741100707359,1.243343707332973,2,0,0.4810036765817348
991,-9.54299123579091,31,0,7.524185917573716,-39.508146140848055,134,0,30.37892617136972
992,0.6794976330042175,5,0,1.1631632890145134,-10.412242604724488,32,0,7.75960235323303
993,-5.654900486756519,12,6,2.8090969659341907,1.3848621166903188,3,0,0.6224460927977942
994,-1.304747395090237,14,1,3.2277373270419942,-27.155646785623283,81,0,21.61602136671539
995,-6.250206315086124,12,9,2.7392592854089304,-17.686279558071085,51,0,12.811876072054552
996,-2.2230094730719747,8,2,1.830410717188619,-209.8769437662532,500,0,122.95899233333809
997,1.0198535483813527,5,0,1.1645367375375921,-17.2413134040774,53,0,12.940587374137435
998,-0.8657680754571705,8,2,1.9163663788911787,0.7612991536445197,2,1,0.5025655097235193
999,-1.6935157226838873,11,0,2.5756753206473553,-48.55904011696014,134,0,32.868132258796194
1000,0.23984334990493417,7,0,1.6130715962541322,1.4595382592585904,3,0,0.6643545605067346
1001,-1.9840446385440107,10,0,2.558539828516519,-66.48878817018084,137,13,30.44965418125428
1002,-0.8117656813443614,9,0,2.199923091198214,1.247130838712851,5,1,1.263896623881904
1003,0.7700688755956369,5,0,1.288541391050461,1.736195161078531,3,0,0.7799106744129194
1004,-1.0056128301836065,5,1,1.2161036979962048,-0.7291047564881248,3,2,0.7701205713710417
1005,0.35384483266876443,3,2,0.7092681389145401,1.9801164042307866,4,0,0.8881076707722162
1006,-0.7991297631700479,3,2,0.7527533639135889,-6.271278217008285,22,0,5.390386299190053
1007,-0.24585461638967843,6,0,1.4890771498080737,1.6737402580779759,4,0,0.9072546540143785
1008,-0.8174514297128974,12,0,3.038657908553448,1.457551289545296,3,0,0.7149666544435429
1009,0.8607897267808438,6,0,1.3145873353572357,0.46564830663986945,3,2,0.712817111837922
1010,-21.37497913000867,58,0,13.818131364388128,-194.73695731497702,500,0,113.98510258880438
1011,-0.8781814639828529,6,1,1.30177019885925,1.7505319610643122,3,0,0.7289784142526508
1012,-0.2560611930101788,6,0,1.4605926912957186,-30.138377978082488,72,0,15.974556020631878
1013,0.7335789827227337,6,0,1.4606225182483346,0.8955937459557486,3,1,0.6661075739259509
1014,1.7709460726279178,3,0,0.6844201845564791,-9.527817673711095,28,0,6.473117799989978
1015,-2.325369250436667,13,0,3.0268549125498256,1.4917958100839264,3,0,0.7125644012360641
1016,-0.1835929959845144,7,0,1.7713679217235503,0.8946973768823159,6,0,1.3801295887827263
1017,0.9929162215258841,4,1,0.9457745198286386,1.01,1,0,0.2594361506139949
1018,-1.0539639993794296,7,2,1.634430298509729,1.899651250673429,5,0,1.2238116753034436
1019,-2.5790210036013406,13,0,3.0595261095397315,-2.581982793646711,12,0,3.02853157247285
1020,0.48017032943936244,5,0,1.1679111735165413,-38.98537065945881,108,0,24.484229499639135
1021,-0.7052787981983999,6,1,1.3934738969597467,-209.45140047305168,500,12,115.7537279523116
1022,-0.015337081687859078,3,0,0.6826170852853651,-186.46497713565626,500,0,124.46481423700045
1023,0.2369195381614172,3,0,0.7066826890165915,1.510023006190599,4,0,1.054971483373492
1024,0.5247327090463682,2,1,0.4541209856373519,1.4671288557055961,3,0,0.711397135242978
1025,0.6980395978501481,6,0,1.4559403718646282,-72.42578138874696,166,1,42.66189959797191
1026,-1.2906066789834465,7,2,1.6339593407657842,1.5332025991667388,2,0,0.4781993770995681
1027,1.31,1,0,0.2540680180054569,-3.869887521088258,11,5,3.0413607108176492
1028,-1.6832255863554495,9,2,2.1520853437648846,-191.04792895033972,500,9,129.42913478366054
1029,-4.892609001371749,14,3,3.3818679009841257,-197.83869845898803,500,0,118.966711791813
1030,1.5262029703694422,2,0,0.48709921944793055,-16.15170130754413,50,0,13.536808621810364
1031,0.6387097023025907,3,0,0.7636117892915677,1.5425246006371292,3,0,0.6224688387670091
1032,2.0022203693245295,4,0,0.9431207687140775,0.25782637646614315,2,2,0.52593765327647
1033,0.5544658060326977,4,0,1.0604116050233041,-201.5782672571822,500,0,112.9051122676495
1034,-5.961658644008034,14,5,3.343989859774948,0.9954636674534769,4,1,0.9574016696595946
1035,-0.21428963649369703,5,1,1.252885029859689,1.4603369531843216,4,0,0.9458825263804671
1036,1.4718524706697622,3,0,0.760616334789515,1.666813556323512,4,0,0.90086164083848
1037,1.509999425321956,3,0,0.7743092590557115,1.552439110162047,4,0,1.0612828573058313
1038,1.4904718001531991,2,0,0.48316578096918306,-194.62323490448725,500,22,126.60722557134345
1039,0.5712579506697207,5,0,1.1480737150045066,-107.74703796245227,244,0,60.006500124506715
1040,1.0430205053067025,5,0,1.2826966334967758,1.511401141966448,2,0,0.4053840199333554
1041,-0.2784254180388217,6,0,1.3732216653803833,1.230076098448899,2,0,0.47594909694631693
1042,0.45003615148227527,5,0,1.1631300893363783,0.028839422736768094,7,0,1.6452698607648941
1043,0.5035078676187505,4,0,0.9763771528071548,-0.8089766761377886,6,1,1.4278941228519777
1044,-4.413346420415744,13,1,3.0756951329478586,1.3954923137087678,3,0,0.6349239428376595
1045,0.7152983674881771,2,1,0.44391932229333053,1.236326960928962,1,0,0.23967837322383098
1046,1.7584116414660291,5,0,1.2345487350656013,-13.496284622811137,43,0,10.803422453884208
1047,-0.8436978802811201,9,0,2.1422408871105327,0.7196306563946208,2,1,0.4438186326446923
1048,0.7512633672301035,2,1,0.49806086385347625,-197.72323380973629,500,0,120.30375694175785
1049,-1.0251449210097736,7,2,1.6106717420847976,1.2477544595943706,2,0,0.49004724643581066
1050,1.2302926220066435,2,0,0.5048682863879919,0.8525525575039877,6,0,1.5332974696199528
1051,1.5836652800081534,5,0,1.2045016820662307,-20.007801161201172,37,17,8.739526797698279
1052,-0.3194831949818888,7,0,1.5415504515320362,1.1915840844974226,2,0,0.38812608438398255
1053,0.9539557050606826,3,1,0.6985066255175483,1.4695605585905063,3,0,0.6899974420311092
1054,1.4842401733839363,3,0,0.785094207082053,-16.1955431010056,49,0,11.695577124380941
1055,-0.784906540125506,10,0,2.3008989068707346,1.466731697259035,4,0,0.9471404655170463
1056,1.01,1,0,0.25647249716532167,1.747781883376618,3,0,0.7047171750810535
1057,-0.03931954914071989,5,1,1.2205350075511696,1.426548255302939,3,0,0.6471379167559056
1058,1.4446619447500537,3,0,0.7069123050008468,0.9640908672465394,3,1,0.7287413378013778
1059,-4.649181000800763,13,4,2.9362076040991782,-5.45871736439008,22,0,4.997541159336161
1060,1.7832167683084537,3,0,0.7126529434637244,-22.51947445737749,63,0,12.900408262519937
1061,-7.250750423817779,21,0,5.035098682239343,-2.2595777414332696,12,0,2.8393482529892706
1062,0.2219406507734027,2,2,0.48842115743656334,1.01,1,0,0.25117962812614947
1063,-0.2538648071811178,5,2,1.3357344508218372,-202.44324262313248,500,0,101.03533487149657
1064,-2.642308693955795,11,2,2.629003416221369,1.4765761316162531,3,0,0.7755878959145958
1065,-2.847462740455593,12,0,2.782940818914772,1.013504035937713,3,1,0.746913264678479
1066,-0.6110673885075668,12,0,2.707437241205915,1.8205265034730096,3,0,0.7352443472163186
1067,1.2642203551055617,2,0,0.49526342006103097,-202.7609291815682,500,0,108.27703024801217
1068,1.178552755480262,4,1,0.9519216118357223,-9.117105360780068,28,1,7.189943323934991
1069,-0.10127718040781031,7,0,1.683662955664835,-25.956572016478713,72,1,16.213221200102872
1070,-1.8019875116092885,9,2,2.1071322467388187,0.7638452053427245,2,1,0.5396214914387631
1071,-1.1382589259299223,8,0,1.881927894865756,1.4395175057979759,3,0,0.6922291092555485
1072,-2.2969987807638637,8,2,2.0612270485459696,-297.5259786490219,500,247,119.9520933500467
1073,0.7470152762654372,5,0,1.2374908975715266,-2.08243799520313,8,2,1.9303059183803812
1074,1.026013116501816,3,1,0.7672650842785631,1.5483421285486356,2,0,0.485781902215357
1075,-2.004661938249344,12,1,2.696990768349662,1.394902809411072,6,1,1.4101212245900472
1076,1.5577574049272553,2,0,0.4909936825449882,1.5405332290444527,2,0,0.4697412531452765
1077,1.5458466109077538,2,0,0.45112220069419506,2.039319880173508,4,0,0.9604713352213818
1078,-1.0662844844498225,7,2,1.7014284885216615,1.450139198318251,3,0,0.770032956561088
1079,-8.833235831883982,18,7,4.259210845567777,1.3979318361748163,3,0,0.6459195986048243
1080,-1.0098790907503166,6,3,1.402101938919675,1.01,1,0,0.2356743821926283
1081,1.01,1,0,0.2608079827682486,1.2509559203594611,2,0,0.47083718184747486
1082,0.26699053053766764,3,0,0.7586277230779539,1.5321893359337824,2,0,0.4543890793808441
1083,1.495159116465695,4,0,0.9305811230226473,-8.75271287224607,29,0,6.264300553224669
1084,1.4685290707222367,4,0,0.9548351472763802,1.671630115903951,4,0,0.9045656079869129
1085,1.027081845587452,5,0,1.1842541152484616,-30.55674900924851,67,0,16.356107600198275
1086,1.31,1,0,0.2140705939127731,-195.046013235723,500,0,111.7971358987601
1087,-0.5619693179002535,8,1,1.9684786151846052,0.9936020041916289,3,1,0.7567084800477418
1088,1.771201377019975,3,0,0.7017253493412332,-9.548207220082894,33,0,8.705022907921576
1089,0.9645505010780635,3,1,0.7044350052611734,1.961086218708273,4,0,0.9772346028916827
1090,-4.768759737897433,15,3,3.8571588934004253,-217.9178360227053,500,59,100.26082755833782
1091,1.2682425992395276,2,0,0.5061415704811818,-8.42652739521038,28,0,7.177155165265999
1092,1.01,1,0,0.2639913960655391,-189.08942725396557,500,0,109.34497962697783
1093,-0.9912030196029835,8,0,2.0190472364776397,-192.9108969161565,500,0,114.35543409103063
1094,-5.030394452068429,18,0,4.342046131035806,-0.7376022265444149,9,0,2.3780591530581496
1095,1.2382527486147261,2,0,0.45749720911769653,0.7130803065904385,2,1,0.4259474067633233
1096,-4.524312289345198,11,6,2.9076686089122323,-193.56425923107656,500,0,118.79249148115646
1097,0.05113125601117163,7,0,1.614221976445976,-160.10235926927797,500,0,117.96453446456748
1098,1.5460460503645719,2,0,0.46866807613031625,-195.2630551867276,500,0,129.32038052627382
1099,0.8061548733295922,5,0,1.308447145661747,1.01,1,0,0.25736339713086137
1100,1.4152097182855468,3,0,0.6192625185321645,-21.004487555530012,35,17,7.593089720566276
1101,1.01,1,0,0.22065184744362934,-194.11774240822035,500,0,118.95290006721126
1102,0.25923497363892034,6,1,1.4456259189991998,-280.60778195173214,500,196,137.278025136777
1103,-0.9888261979996873,10,0,2.4213585579398664,-274.32644868190425,500,166,127.60485433648292
1104,0.9008866964398291,3,1,0.6607671467719712,0.9097435611382948,3,1,0.6465771477061931
1105,1.0019555373857894,1,0,0.23432556164185186,-182.63755838218816,500,0,130.0983890469832
1106,-1.812786468784125,8,3,1.9478507425379306,1.7856283250854297,3,0,0.7359517185039559
1107,0.4477149114888025,8,0,1.8246714195344083,-47.478469307243884,115,0,26.18417993023983
1108,0.2082039782634011,9,0,2.1180039665620742,1.2061680643155102,5,1,1.1540947389660063
1109,1.4679160676714655,3,0,0.6994831190674514,1.4134913628351882,3,0,0.6453156517177993
1110,-0.04776841388432396,7,0,1.7541895705677513,-20.77554194762875,47,1,11.84017590660714
1111,-0.5306463238886368,5,0,1.1700361092509317,-68.25413389558027,158,0,39.679673773304664
1112,1.2398003112703062,2,0,0.4723639945479179,-184.27370138711552,500,0,128.37800646542044
1113,-1.0937466055423959,4,3,0.9011227015354873,-158.29857897872807,500,0,110.79942158549608
1114,1.01,1,0,0.244494049095123,-11.278819326092588,40,0,11.13049825841323
1115,1.556335996446042,3,0,0.8277007366564071,0.402222223731309,6,1,1.3991395888526381
1116,-3.2573555062154353,11,3,2.6729606845198903,-4.664030999901621,17,3,4.182721788597904
1117,-0.5963134503525211,7,1,1.7933955742821794,-224.0128529666144,500,0,109.96393901991854
1118,-2.81421888933577,11,0,2.6016128323369005,0.961957434992927,3,1,0.732305174647984
1119,1.5134218396945212,4,0,1.0506722952771645,1.01,1,0,0.2543351101845712
1120,-9.16234974227555,24,7,5.439770668513994,-15.38179820032004,49,0,11.78873733657897
1121,-2.252146839100472,13,0,3.320905932372983,1.5058403905148763,2,0,0.43707783287394986
1122,-1.8443946009136376,9,2,1.9968485969201646,-172.34215703453074,441,0,111.96136418152584
1123,-4.130887670621217,16,0,3.929465633275825,-199.05739033340006,500,0,120.16427946763882
1124,1.2128974510509343,2,0,0.5045883208060132,1.2165735074169692,2,0,0.47859765359755513
1125,-3.0196799274137005,12,1,2.8320341749277205,-4.778023098479596,18,0,4.292605103323629
1126,0.8552317266150434,4,0,0.9551032689658807,-0.4557300007282852,5,2,1.017070766683552
1127,0.25161369873440154,3,0,0.7357982735293914,1.4047776731533088,3,0,0.6852432788738047
1128,0.7457434128618089,7,0,1.727468785878306,1.5460324603593252,3,0,0.7523771159718826
1129,1.2445489246179924,3,0,0.7573366960745875,1.31,1,0,0.23136953779427372
1130,1.4713084920581498,4,0,0.8938048579275728,1.25856000386996,2,0,0.49792577889165235
1131,1.5332302582201809,3,0,0.7687539107729318,1.738657601215558,4,0,1.0085176932937316
1132,-5.318880515837182,21,0,5.255416803957258,-212.2354261217258,500,32,123.1590752125736
1133,-3.037578282934711,13,1,2.8033367827274804,1.9773701249591062,4,0,0.9715593190799897
1134,1.3598245154194575,3,0,0.6699628399563047,-42.255370933583436,118,0,27.117796823148037
1135,0.18809152163639886,8,0,1.9737167643581663,-211.5392198805046,500,35,126.58933087564363
1136,0.51,1,1,0.23968768072348465,-373.69591944986666,500,250,125.72503660801976
1137,1.2582845142627548,2,0,0.5042798135883676,-40.255121782068194,98,37,21.079531203614895
1138,0.9319204660429845,3,1,0.7271293244228146,0.24845738041413573,4,3,0.973249692413023
1139,-0.19992914010916518,6,0,1.5762834467934586,-223.59707247183766,500,0,119.21043917270487
1140,0.6880595236834969,5,0,1.2539772074222357,-187.24388581101903,500,0,119.96509871370523
1141,0.44633544904072886,5,0,1.0310322351944439,-175.20993779230764,500,0,114.05863004916347
1142,1.2673975337981243,3,0,0.7191278396180056,1.8132304764510492,5,0,1.30523592931242
1143,1.500887171931216,3,0,0.7392694975027527,-24.303693766670172,69,0,15.355735231264063
1144,-1.2264976010913327,4,1,1.0607703318232853,0.284096172017705,4,0,0.928183867198271
1145,1.01,1,0,0.25836297745028136,1.7724376310262453,3,0,0.7165108706750583
1146,-2.537041974862155,13,0,3.132036079437754,-242.17093401509115,500,0,137.85155865660954
1147,0.47333477449470185,9,0,2.163796605803262,-20.494327769951266,31,11,7.358487172975658
1148,-0.744114877820778,4,0,0.9544188433844211,-87.51727618865412,131,85,32.77190824553068
1149,1.1764299861950849,2,0,0.48309683240146406,2.0830401089729804,4,0,1.0507985408964862
1150,-0.33468737419927785,5,2,1.179645306860225,-204.9402730531223,500,0,103.50240723672165
1151,-1.5470910993759366,7,3,1.6884844541804744,-6.124897669285141,23,0,5.48432000198166
1152,1.229667117170228,2,0,0.4274547557187425,-296.33908624562986,500,96,122.94190703755342
1153,0.9873180815255469,3,1,0.7363486931340414,-8.086432402730772,28,0,6.533978660364186
1154,-0.3154223320178391,6,0,1.361597590819513,-189.3396316650304,500,0,121.82586078949531
1155,1.5729831023147665,2,0,0.5500998146091396,-97.7424280695932,146,86,35.981331958577094
1156,0.26096347631554906,3,0,0.755802839074595,1.2645614039463116,2,0,0.4957335421264799
1157,-1.87490133777959,10,0,2.3242925617546777,-63.21159577601917,141,0,36.67173355779449
1158,1.79184702859945,4,0,0.9679393655518268,-60.462203051596596,156,0,37.786534984694555
1159,0.401667347517356,6,1,1.4010330252374277,-11.822285846046064,39,0,7.82616360414173
1160,0.6340310641592242,4,0,1.0322636777762209,-7.395942967051559,24,0,5.2065032970993865
1161,-3.410925387129814,18,1,4.167722396173623,-44.250459722188516,120,0,28.21134460286201
1162,0.4008842819819285,3,2,0.7268460103356525,-186.15180980631035,500,0,128.3860132279747
1163,1.5414539742615325,3,0,0.748501591391362,0.32622121010707206,1,1,0.23834036264024383
1164,0.8350220589295186,6,0,1.2808052570659454,1.2425551061331284,5,1,1.2840923435421985
1165,-1.8341909544146746,10,0,2.5905184640968173,1.6864100683264893,4,0,0.9478835926531002
1166,0.25368893175285434,8,0,2.0610705263100533,-19.078215752677117,31,16,7.547709341030837
1167,1.006044326538536,4,1,0.965091042897599,-372.4628253528354,500,250,113.01553702162978
1168,1.2279935660534875,2,0,0.4445905230062338,1.336686034963965,3,0,0.7370111111167807
1169,-0.10041623005543532,5,1,1.2022626951631188,1.4701426108099005,3,0,0.6865513800067183
1170,0.9156729733800577,3,1,0.6880049240803424,-190.0360889028127,500,2,121.47982398133067
1171,-5.869956818944153,21,2,4.950431288362918,-236.73598992607378,498,0,122.00509607014567
1172,-10.742541786794696,29,4,6.721205415397309,2.0221360262974883,4,0,1.004638189667995
1173,1.243630706900353,2,0,0.4847837335851112,1.31,1,0,0.22373929842106355
1174,-2.72190936853677,6,5,1.4957367465010898,1.01,1,0,0.24546065928748223
1175,-1.7416014809272735,12,0,2.998235551285704,1.5821770732168663,2,0,0.5443541464337325
1176,1.4272851339409993,3,0,0.6471586502031718,-1.4523792191639708,5,2,1.113439284107525
1177,1.2780751373346537,6,0,1.4371144153050475,-15.424098282306273,46,0,10.067464642988384
1178,1.3446673325111194,3,0,0.6907834450068695,-0.011083444015804522,5,1,1.182555646087025
1179,1.2590188384237135,2,0,0.4526714040527428,0.9717984873154736,4,1,1.0280593210709865
1180,1.76796504657081,3,0,0.6679105878627526,0.7623194742637887,2,1,0.5060341078143699
1181,-3.9839025335994913,13,3,3.204300741946296,-310.7027365845679,500,248,113.96023167794657
1182,0.777593485639724,2,1,0.5382232100132214,-249.8531725252074,500,0,145.94720432306877
1183,-0.25199879870666475,12,0,2.8766311727590383,0.9647987724388551,4,1,0.8934717672267289
1184,1.4878404937608674,3,0,0.7107841643160285,-14.260973901074104,45,0,11.233704030729186
